wgEncodeHaibTfbsEcc1Yy1sc281V0422111RawRep1.bigWig	wgEncodeHaibTfbsEcc1Yy1sc281V0422111RawRep1
wgEncodeHaibTfbsEcc1Yy1sc281V0422111RawRep2.bigWig	wgEncodeHaibTfbsEcc1Yy1sc281V0422111RawRep2
wgEncodeHaibTfbsEcc1Zbtb7aV0422111PkRep1.broadPeak	wgEncodeHaibTfbsEcc1Zbtb7aV0422111PkRep1
wgEncodeHaibTfbsEcc1Zbtb7aV0422111PkRep2.broadPeak	wgEncodeHaibTfbsEcc1Zbtb7aV0422111PkRep2
wgEncodeHaibTfbsEcc1Zbtb7aV0422111RawRep1.bigWig	wgEncodeHaibTfbsEcc1Zbtb7aV0422111RawRep1
wgEncodeHaibTfbsEcc1Zbtb7aV0422111RawRep2.bigWig	wgEncodeHaibTfbsEcc1Zbtb7aV0422111RawRep2
wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep1
wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Atf2sc81188V0422111PkRep2
wgEncodeHaibTfbsGm12878Atf2sc81188V0422111RawRep1.bigWig	wgEncodeHaibTfbsGm12878Atf2sc81188V0422111RawRep1
wgEncodeHaibTfbsGm12878Atf2sc81188V0422111RawRep2.bigWig	wgEncodeHaibTfbsGm12878Atf2sc81188V0422111RawRep2
wgEncodeHaibTfbsGm12878Atf3Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Atf3Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Atf3Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Atf3Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Atf3Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Atf3Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Atf3Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Atf3Pcr1xRawRep2
wgEncodeHaibTfbsGm12878BatfPcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878BatfPcr1xPkRep1
wgEncodeHaibTfbsGm12878BatfPcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878BatfPcr1xPkRep2
wgEncodeHaibTfbsGm12878BatfPcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878BatfPcr1xRawRep1
wgEncodeHaibTfbsGm12878BatfPcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878BatfPcr1xRawRep2
wgEncodeHaibTfbsGm12878Bcl11aPcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Bcl11aPcr1xPkRep1
wgEncodeHaibTfbsGm12878Bcl11aPcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Bcl11aPcr1xPkRep2
wgEncodeHaibTfbsGm12878Bcl11aPcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Bcl11aPcr1xRawRep1
wgEncodeHaibTfbsGm12878Bcl11aPcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Bcl11aPcr1xRawRep2
wgEncodeHaibTfbsGm12878Bcl3V0416101PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Bcl3V0416101PkRep1
wgEncodeHaibTfbsGm12878Bcl3V0416101PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Bcl3V0416101PkRep2
wgEncodeHaibTfbsGm12878Bcl3V0416101RawRep1.bigWig	wgEncodeHaibTfbsGm12878Bcl3V0416101RawRep1
wgEncodeHaibTfbsGm12878Bcl3V0416101RawRep2.bigWig	wgEncodeHaibTfbsGm12878Bcl3V0416101RawRep2
wgEncodeHaibTfbsGm12878Bclaf101388V0416101PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Bclaf101388V0416101PkRep1
wgEncodeHaibTfbsGm12878Bclaf101388V0416101PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Bclaf101388V0416101PkRep2
wgEncodeHaibTfbsGm12878Bclaf101388V0416101RawRep1.bigWig	wgEncodeHaibTfbsGm12878Bclaf101388V0416101RawRep1
wgEncodeHaibTfbsGm12878Bclaf101388V0416101RawRep2.bigWig	wgEncodeHaibTfbsGm12878Bclaf101388V0416101RawRep2
wgEncodeHaibTfbsGm12878Cebpbsc150V0422111PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Cebpbsc150V0422111PkRep1
wgEncodeHaibTfbsGm12878Cebpbsc150V0422111PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Cebpbsc150V0422111PkRep2
wgEncodeHaibTfbsGm12878Cebpbsc150V0422111RawRep1.bigWig	wgEncodeHaibTfbsGm12878Cebpbsc150V0422111RawRep1
wgEncodeHaibTfbsGm12878Cebpbsc150V0422111RawRep2.bigWig	wgEncodeHaibTfbsGm12878Cebpbsc150V0422111RawRep2
wgEncodeHaibTfbsGm12878Creb1sc240V0422111PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Creb1sc240V0422111PkRep1
wgEncodeHaibTfbsGm12878Creb1sc240V0422111PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Creb1sc240V0422111PkRep2
wgEncodeHaibTfbsGm12878Creb1sc240V0422111RawRep1.bigWig	wgEncodeHaibTfbsGm12878Creb1sc240V0422111RawRep1
wgEncodeHaibTfbsGm12878Creb1sc240V0422111RawRep2.bigWig	wgEncodeHaibTfbsGm12878Creb1sc240V0422111RawRep2
wgEncodeHaibTfbsGm12878Ebf1sc137065Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Ebf1sc137065Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Ebf1sc137065Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Ebf1sc137065Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Ebfsc137065Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Ebfsc137065Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Ebfsc137065Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Ebfsc137065Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Egr1Pcr2xPkRep3.broadPeak	wgEncodeHaibTfbsGm12878Egr1Pcr2xPkRep3
wgEncodeHaibTfbsGm12878Egr1Pcr2xRawRep3.bigWig	wgEncodeHaibTfbsGm12878Egr1Pcr2xRawRep3
wgEncodeHaibTfbsGm12878Egr1V0416101PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Egr1V0416101PkRep1
wgEncodeHaibTfbsGm12878Egr1V0416101PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Egr1V0416101PkRep2
wgEncodeHaibTfbsGm12878Egr1V0416101RawRep1.bigWig	wgEncodeHaibTfbsGm12878Egr1V0416101RawRep1
wgEncodeHaibTfbsGm12878Egr1V0416101RawRep2.bigWig	wgEncodeHaibTfbsGm12878Egr1V0416101RawRep2
wgEncodeHaibTfbsGm12878Elf1sc631V0416101PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Elf1sc631V0416101PkRep1
wgEncodeHaibTfbsGm12878Elf1sc631V0416101PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Elf1sc631V0416101PkRep2
wgEncodeHaibTfbsGm12878Elf1sc631V0416101RawRep1.bigWig	wgEncodeHaibTfbsGm12878Elf1sc631V0416101RawRep1
wgEncodeHaibTfbsGm12878Elf1sc631V0416101RawRep2.bigWig	wgEncodeHaibTfbsGm12878Elf1sc631V0416101RawRep2
wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep1V2.broadPeak	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep1V2
wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep2V2.broadPeak	wgEncodeHaibTfbsGm12878Ets1Pcr1xPkRep2V2
wgEncodeHaibTfbsGm12878Ets1Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Ets1Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Ets1Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Ets1Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep1
wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111PkRep2
wgEncodeHaibTfbsGm12878Foxm1sc502V0422111RawRep1.bigWig	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111RawRep1
wgEncodeHaibTfbsGm12878Foxm1sc502V0422111RawRep2.bigWig	wgEncodeHaibTfbsGm12878Foxm1sc502V0422111RawRep2
wgEncodeHaibTfbsGm12878GabpPcr2xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878GabpPcr2xPkRep1
wgEncodeHaibTfbsGm12878GabpPcr2xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878GabpPcr2xPkRep2
wgEncodeHaibTfbsGm12878GabpPcr2xRawRep1.bigWig	wgEncodeHaibTfbsGm12878GabpPcr2xRawRep1
wgEncodeHaibTfbsGm12878GabpPcr2xRawRep2.bigWig	wgEncodeHaibTfbsGm12878GabpPcr2xRawRep2
wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Irf4sc6059Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Mef2aPcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Mef2aPcr1xPkRep1
wgEncodeHaibTfbsGm12878Mef2aPcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Mef2aPcr1xPkRep2
wgEncodeHaibTfbsGm12878Mef2aPcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Mef2aPcr1xRawRep1
wgEncodeHaibTfbsGm12878Mef2aPcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Mef2aPcr1xRawRep2
wgEncodeHaibTfbsGm12878Mef2csc13268V0416101PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101PkRep1
wgEncodeHaibTfbsGm12878Mef2csc13268V0416101PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101PkRep2
wgEncodeHaibTfbsGm12878Mef2csc13268V0416101RawRep1.bigWig	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101RawRep1
wgEncodeHaibTfbsGm12878Mef2csc13268V0416101RawRep2.bigWig	wgEncodeHaibTfbsGm12878Mef2csc13268V0416101RawRep2
wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep1
wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Mta3sc81325V0422111PkRep2
wgEncodeHaibTfbsGm12878Mta3sc81325V0422111RawRep1.bigWig	wgEncodeHaibTfbsGm12878Mta3sc81325V0422111RawRep1
wgEncodeHaibTfbsGm12878Mta3sc81325V0422111RawRep2.bigWig	wgEncodeHaibTfbsGm12878Mta3sc81325V0422111RawRep2
wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111PkRep1
wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111PkRep2
wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111RawRep1.bigWig	wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111RawRep1
wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111RawRep2.bigWig	wgEncodeHaibTfbsGm12878Nfatc1sc17834V0422111RawRep2
wgEncodeHaibTfbsGm12878Nficsc81335V0422111PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Nficsc81335V0422111PkRep1
wgEncodeHaibTfbsGm12878Nficsc81335V0422111PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Nficsc81335V0422111PkRep2
wgEncodeHaibTfbsGm12878Nficsc81335V0422111RawRep1.bigWig	wgEncodeHaibTfbsGm12878Nficsc81335V0422111RawRep1
wgEncodeHaibTfbsGm12878Nficsc81335V0422111RawRep2.bigWig	wgEncodeHaibTfbsGm12878Nficsc81335V0422111RawRep2
wgEncodeHaibTfbsGm12878NrsfPcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878NrsfPcr1xPkRep1
wgEncodeHaibTfbsGm12878NrsfPcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878NrsfPcr1xPkRep2
wgEncodeHaibTfbsGm12878NrsfPcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878NrsfPcr1xRawRep1
wgEncodeHaibTfbsGm12878NrsfPcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878NrsfPcr1xRawRep2
wgEncodeHaibTfbsGm12878NrsfPcr2xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878NrsfPcr2xPkRep1
wgEncodeHaibTfbsGm12878NrsfPcr2xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878NrsfPcr2xPkRep2
wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep1.bigWig	wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep1
wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep2.bigWig	wgEncodeHaibTfbsGm12878NrsfPcr2xRawRep2
wgEncodeHaibTfbsGm12878P300Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878P300Pcr1xPkRep1
wgEncodeHaibTfbsGm12878P300Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878P300Pcr1xPkRep2
wgEncodeHaibTfbsGm12878P300Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878P300Pcr1xRawRep1
wgEncodeHaibTfbsGm12878P300Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878P300Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Pax5c20Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Pax5c20Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Pax5n19Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Pax5n19Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Pbx3Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Pbx3Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep1
wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Pmlsc71910V0422111PkRep2
wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep1.bigWig	wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep1
wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep2.bigWig	wgEncodeHaibTfbsGm12878Pmlsc71910V0422111RawRep2
wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Pol24h8Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Pol24h8Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep1
wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Pol2Pcr2xPkRep2
wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep1
wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Pol2Pcr2xRawRep2
wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep3.broadPeak	wgEncodeHaibTfbsGm12878Pou2f2Pcr1xPkRep3
wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep3.bigWig	wgEncodeHaibTfbsGm12878Pou2f2Pcr1xRawRep3
wgEncodeHaibTfbsGm12878Pu1Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Pu1Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Pu1Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Pu1Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Pu1Pcr1xPkRep3.broadPeak	wgEncodeHaibTfbsGm12878Pu1Pcr1xPkRep3
wgEncodeHaibTfbsGm12878Pu1Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Pu1Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Pu1Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Pu1Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Pu1Pcr1xRawRep3.bigWig	wgEncodeHaibTfbsGm12878Pu1Pcr1xRawRep3
wgEncodeHaibTfbsGm12878Rad21V0416101PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Rad21V0416101PkRep1
wgEncodeHaibTfbsGm12878Rad21V0416101PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Rad21V0416101PkRep2
wgEncodeHaibTfbsGm12878Rad21V0416101RawRep1.bigWig	wgEncodeHaibTfbsGm12878Rad21V0416101RawRep1
wgEncodeHaibTfbsGm12878Rad21V0416101RawRep2.bigWig	wgEncodeHaibTfbsGm12878Rad21V0416101RawRep2
wgEncodeHaibTfbsGm12878Runx3sc101553V0422111PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Runx3sc101553V0422111PkRep1
wgEncodeHaibTfbsGm12878Runx3sc101553V0422111PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Runx3sc101553V0422111PkRep2
wgEncodeHaibTfbsGm12878Runx3sc101553V0422111RawRep1.bigWig	wgEncodeHaibTfbsGm12878Runx3sc101553V0422111RawRep1
wgEncodeHaibTfbsGm12878Runx3sc101553V0422111RawRep2.bigWig	wgEncodeHaibTfbsGm12878Runx3sc101553V0422111RawRep2
wgEncodeHaibTfbsGm12878RxlchPcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878RxlchPcr1xRawRep1
wgEncodeHaibTfbsGm12878RxlchPcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878RxlchPcr1xRawRep2
wgEncodeHaibTfbsGm12878RxlchPcr1xRawRep3.bigWig	wgEncodeHaibTfbsGm12878RxlchPcr1xRawRep3
wgEncodeHaibTfbsGm12878RxlchPcr1xRawRep4.bigWig	wgEncodeHaibTfbsGm12878RxlchPcr1xRawRep4
wgEncodeHaibTfbsGm12878RxlchPcr1xRawRep5.bigWig	wgEncodeHaibTfbsGm12878RxlchPcr1xRawRep5
wgEncodeHaibTfbsGm12878RxlchPcr2xRawRep1.bigWig	wgEncodeHaibTfbsGm12878RxlchPcr2xRawRep1
wgEncodeHaibTfbsGm12878RxlchPcr2xRawRep2.bigWig	wgEncodeHaibTfbsGm12878RxlchPcr2xRawRep2
wgEncodeHaibTfbsGm12878RxlchV0416101RawRep1.bigWig	wgEncodeHaibTfbsGm12878RxlchV0416101RawRep1
wgEncodeHaibTfbsGm12878RxlchV0416102RawRep1.bigWig	wgEncodeHaibTfbsGm12878RxlchV0416102RawRep1
wgEncodeHaibTfbsGm12878RxlchV0422111RawRep1.bigWig	wgEncodeHaibTfbsGm12878RxlchV0422111RawRep1
wgEncodeHaibTfbsGm12878RxlchV0422111RawRep3.bigWig	wgEncodeHaibTfbsGm12878RxlchV0422111RawRep3
wgEncodeHaibTfbsGm12878RxlchV0422111RawRep4.bigWig	wgEncodeHaibTfbsGm12878RxlchV0422111RawRep4
wgEncodeHaibTfbsGm12878RxraPcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878RxraPcr1xPkRep1
wgEncodeHaibTfbsGm12878RxraPcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878RxraPcr1xPkRep2
wgEncodeHaibTfbsGm12878RxraPcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878RxraPcr1xRawRep1
wgEncodeHaibTfbsGm12878RxraPcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878RxraPcr1xRawRep2
wgEncodeHaibTfbsGm12878Six5Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Six5Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Six5Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Six5Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Six5Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Six5Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Six5Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Six5Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Sp1Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Sp1Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Sp1Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Sp1Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Sp1Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Sp1Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Sp1Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Sp1Pcr1xRawRep2
wgEncodeHaibTfbsGm12878SrfPcr2xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878SrfPcr2xPkRep1
wgEncodeHaibTfbsGm12878SrfPcr2xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878SrfPcr2xPkRep2
wgEncodeHaibTfbsGm12878SrfPcr2xRawRep1.bigWig	wgEncodeHaibTfbsGm12878SrfPcr2xRawRep1
wgEncodeHaibTfbsGm12878SrfPcr2xRawRep2.bigWig	wgEncodeHaibTfbsGm12878SrfPcr2xRawRep2
wgEncodeHaibTfbsGm12878SrfV0416101PkRep1.broadPeak	wgEncodeHaibTfbsGm12878SrfV0416101PkRep1
wgEncodeHaibTfbsGm12878SrfV0416101PkRep2.broadPeak	wgEncodeHaibTfbsGm12878SrfV0416101PkRep2
wgEncodeHaibTfbsGm12878SrfV0416101RawRep1.bigWig	wgEncodeHaibTfbsGm12878SrfV0416101RawRep1
wgEncodeHaibTfbsGm12878SrfV0416101RawRep2.bigWig	wgEncodeHaibTfbsGm12878SrfV0416101RawRep2
wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep1.broadPeak	wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep1
wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep2.broadPeak	wgEncodeHaibTfbsGm12878Stat5asc74442V0422111PkRep2
wgEncodeHaibTfbsGm12878Stat5asc74442V0422111RawRep1.bigWig	wgEncodeHaibTfbsGm12878Stat5asc74442V0422111RawRep1
wgEncodeHaibTfbsGm12878Stat5asc74442V0422111RawRep2.bigWig	wgEncodeHaibTfbsGm12878Stat5asc74442V0422111RawRep2
wgEncodeHaibTfbsGm12878Taf1Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Taf1Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Taf1Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Taf1Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Taf1Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Taf1Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Taf1Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Taf1Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Tcf12Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Tcf12Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Tcf12Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Tcf12Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Tcf12Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Tcf12Pcr1xRawRep1
wgEncodeHaibTfbsGm12878Tcf12Pcr1xRawRep2.bigWig	wgEncodeHaibTfbsGm12878Tcf12Pcr1xRawRep2
wgEncodeHaibTfbsGm12878Tcf3Pcr1xPkRep1.broadPeak	wgEncodeHaibTfbsGm12878Tcf3Pcr1xPkRep1
wgEncodeHaibTfbsGm12878Tcf3Pcr1xPkRep2.broadPeak	wgEncodeHaibTfbsGm12878Tcf3Pcr1xPkRep2
wgEncodeHaibTfbsGm12878Tcf3Pcr1xRawRep1.bigWig	wgEncodeHaibTfbsGm12878Tcf3Pcr1xRawRep1
